,X_Minimum,X_Maximum,Y_Minimum,Y_Maximum,Pixels_Areas,X_Perimeter,Y_Perimeter,Sum_of_Luminosity,Minimum_of_Luminosity,Maximum_of_Luminosity,Length_of_Conveyer,TypeOfSteel_A300,TypeOfSteel_A400,Steel_Plate_Thickness,Edges_Index,Empty_Index,Square_Index,Outside_X_Index,Edges_X_Index,Edges_Y_Index,Outside_Global_Index,LogOfAreas,Log_X_Index,Log_Y_Index,Orientation_Index,Luminosity_Index,SigmoidOfAreas
440,0.256891495601173,0.2638970157987127,0.05002356671540103,0.05002500916035542,0.01106289510339655,0.021209740769835034,0.03991130820399113,0.011621612171030886,0.41836734693877553,0.4166666666666667,0.2725409836065574,0.0,1.0,0.0,0.6472065916398714,0.3415763324299909,0.471917034603142,0.012580054894784996,0.5510956823605989,0.9390559873831249,1.0,0.5425066142211609,0.33518445061483537,0.5905005927568932,0.7748620222847027,0.4973829201101928,0.8587968217934167
812,0.025219941348973606,0.12287887653598596,0.09325948424309827,0.09327204027445851,0.4009161041465767,0.6307934014139828,0.5565410199556541,0.4488063810774947,0.1377551020408163,0.4861111111111111,0.35450819672131145,0.0,1.0,0.0,0.061696141479099686,0.557813911472448,0.9880891261936543,0.13792314730100638,0.14558472553699284,0.2608989523487664,1.0,0.907073119336939,0.6966932314016805,0.8558644690045508,0.5131208997188379,0.5359504132231405,1.0
869,0.02287390029325513,0.11059098888238736,0.1527771051273743,0.152787636973201,0.3082610093217615,0.5475255302435192,0.4745011086474501,0.3396378063170135,0.20408163265306123,0.48148148148148145,0.35860655737704916,0.0,1.0,0.0,0.055868167202572344,0.5589430894308943,0.9599548208234931,0.12385635864592862,0.1541549142981124,0.2621381097217528,0.0,0.8803586897988808,0.6802856009520032,0.8299743776052622,0.48677496615640947,0.5259641873278237,1.0
821,0.02287390029325513,0.25511995318899944,0.10127128105828372,0.1012831105448403,0.30499303546555234,0.5758051846032993,0.458980044345898,0.3357975415260854,0.14795918367346939,0.48148148148148145,0.35040983606557374,0.0,1.0,0.0,0.05606913183279743,0.9336043360433603,0.39316151555601186,0.3262808783165599,0.5070514211325667,0.31868874619803983,0.0,0.8792582707030976,0.8301539793011431,0.8469922367968182,0.19936478183900866,0.5254820936639117,1.0
163,0.21114369501466276,0.5816266822703335,0.37021645840738643,0.3702175269127495,0.31594878388513875,0.5522388059701493,0.24833702882483372,0.3292972182710437,0.3979591836734694,0.9953703703703703,0.26844262295081966,1.0,0.0,0.23076923076923078,0.5327572347266881,0.45562330623306235,0.023102987986446243,0.5355672461116193,0.8969407680624865,0.02872592091922948,0.0,0.8828638992297065,0.9028884641736685,0.5703468583884661,0.011715089034676647,0.49235537190082646,1.0
228,0.6604105571847507,0.6612053832650673,0.21189059854460926,0.2118900003086357,0.001526840244294439,0.007069913589945012,0.009977827050997782,0.0017065007571544265,0.5204081632653061,0.4537037037037037,0.8790983606557377,1.0,0.0,0.23076923076923078,0.6334405144694534,0.29640921409214094,0.7946401067871445,0.0037740164684354977,0.7041657626383163,1.0,1.0,0.34412680574090987,0.21712163282968522,0.38242380205744003,0.6112152452358638,0.5362947658402204,0.07514188422247448
764,0.27917888563049853,0.28437682855471036,0.0005075969920023053,0.0005076774939233824,0.006027000964320154,0.009426551453260016,0.018847006651884702,0.00535125558996406,0.1836734693877551,0.4166666666666667,0.29918032786885246,0.0,1.0,0.0,0.6967443729903537,0.1120144534778681,0.7718451586405175,0.009949679780420861,1.0,1.0,1.0,0.4811406897520545,0.3047491976488406,0.4800565987227045,0.6227741330834115,0.4066804407713499,0.33825198637911463
896,0.02287390029325513,0.1117612638970158,0.19541090093349012,0.19542287641526182,0.2332315439837137,0.45247446975648076,0.3558758314855876,0.25440031404106067,0.23979591836734693,0.48148148148148145,0.35860655737704916,0.0,1.0,0.0,0.055868167202572344,0.7494354110207768,0.9381866721429305,0.12557182067703568,0.2079626817096984,0.45420750253464,1.0,0.8520053382032732,0.6823050016227327,0.8490190829477227,0.5384254920337395,0.5196969696969697,1.0
212,0.26803519061583575,0.26974839087185487,0.08707016934109334,0.08706959122211108,0.001553626915246973,0.0054988216810683424,0.009977827050997782,0.0016590270597522843,0.46938775510204084,0.44907407407407407,0.2807377049180328,1.0,0.0,0.11538461538461539,0.6733319935691319,0.2822944896115628,0.7946401067871445,0.0050320219579139975,0.8794749403341289,1.0,1.0,0.3458359673152116,0.21712163282968522,0.38242380205744003,0.6112152452358638,0.509090909090909,0.07514188422247448
938,0.0281524926686217,0.10122878876535986,0.029859016325540912,0.02986150960884416,0.106691310403943,0.12882953652788687,0.10864745011086474,0.1053494944689314,0.20918367346938777,0.41203703703703703,0.2766393442622951,0.0,1.0,0.0,0.07084003215434083,0.40243902439024387,0.35527261525824005,0.10658737419945105,0.7581904968539813,0.4196237467612932,0.0,0.772494205239868,0.6525549024557354,0.6429308960189682,0.1801520358221389,0.4614325068870523,1.0
79,0.0011730205278592375,0.004095962551199532,0.009972802181176266,0.009973042325072668,0.0028929604628736743,0.007855459544383346,0.02106430155210643,0.0025753204666000844,0.3622448979591837,0.36574074074074076,0.9426229508196722,0.0,1.0,0.6153846153846154,0.0024115755627009644,0.43913730803974704,0.4352602936646473,0.00434583714547118,0.72879149490128,1.0,1.0,0.4074828498513264,0.23554866395009197,0.49753336647672947,0.7934499635530564,0.40957300275482095,0.21316685584563
148,0.17653958944281525,0.19660620245757754,0.07224106852108123,0.07224339380631846,0.03284045858780671,0.05263157894736842,0.06984478935698447,0.03176807107986582,0.28061224489795916,0.41203703703703703,0.8995901639344263,0.0,1.0,0.0,0.36304260450160775,0.3562556458897922,0.843721121265017,0.025045745654162854,0.5283141679323065,0.6832263151965754,1.0,0.6528060686942474,0.46521942951931056,0.6358942980611113,0.586327189419973,0.45020661157024794,0.9998864926220205
302,0.7771260997067448,0.7817437097717964,0.7865729112432129,0.7865731068081727,0.006080574306225222,0.018067556952081697,0.024390243902439025,0.006363517331345224,0.5153061224489796,0.4166666666666667,0.2766393442622951,0.0,1.0,0.0,0.032455787781350484,0.30826558265582654,0.706643392545436,0.01086459286367795,0.5660663918420481,0.9019939168638054,1.0,0.4820303902975814,0.31556741552774875,0.5056407510803472,0.6558367176923878,0.4954545454545454,0.4565266742338252
621,0.07683284457478005,0.07840842598010532,0.007991167377186952,0.00799068258689565,0.0008571734704810886,0.0054988216810683424,0.012195121951219513,0.0014527972344784618,0.8520408163265306,0.6712962962962963,0.2581967213114754,0.0,1.0,0.6153846153846154,0.1945337620578778,0.6305329719963866,0.6266557141390287,0.004231473010064044,0.7589498806682577,0.9061619916638504,1.0,0.2880990845449651,0.1962064115971296,0.3982561474626181,0.6963969592835573,0.8441460055096419,0.0717366628830874
477,0.05747800586510264,0.09596255119953188,0.031308234344935966,0.03132305670523914,0.21517732776170578,0.14689709347996857,0.2361419068736142,0.1995692144813154,0.40816326530612246,0.44907407407407407,0.2725409836065574,0.0,1.0,0.6153846153846154,0.14479501607717044,0.4843044263775971,0.33083478796591026,0.05718206770356815,0.31698850075938384,0.9315083924749352,1.0,0.8438107279155252,0.556813674227399,0.8807985008986959,0.8464021659897949,0.4275482093663912,1.0
620,0.4099706744868035,0.41193680514921005,0.006388840247646733,0.0063883557155984235,0.0014732669023893711,0.007069913589945012,0.012195121951219513,0.0026447443681774105,0.9132653061224489,0.7407407407407407,0.2581967213114754,0.0,1.0,0.6153846153846154,0.9579983922829582,0.4789972899728997,0.8133278570695144,0.005832570905763952,0.8027771750922109,0.9061619916638504,1.0,0.34063824307555435,0.23554866395009197,0.3982561474626181,0.6017390398833697,0.9055096418732782,0.09772985244040863
1077,0.08621700879765395,0.09830310122878877,0.239178509992102,0.23917814910939264,0.004500160720025715,0.0204241948153967,0.014412416851441241,0.00522312765396473,0.5816326530612245,0.4398148148148148,0.26434426229508196,0.0,1.0,0.0,0.21784565916398713,0.5385049683830171,0.5071362562891467,0.019327538883806034,0.8838142764157084,0.9195674214261574,0.0,0.451733745405165,0.3955501063791425,0.4259818731117824,0.2571592210767469,0.559366391184573,0.47536889897843354
43,0.36363636363636365,0.36688121708601523,0.16904720442507892,0.16905330154358938,0.01885781635058395,0.04241948153967007,0.10199556541019955,0.019803678394796884,0.4897959183673469,0.4166666666666667,0.2807377049180328,0.0,1.0,0.23076923076923078,0.913484726688103,0.3499322493224932,0.09467091077112641,0.007548032936870996,0.12822738121067476,1.0,1.0,0.5965208026035448,0.26699361725145154,0.7528012543500707,0.9661564094553785,0.497038567493113,0.990805902383655
597,0.6967741935483871,0.7009947337624342,0.010899192881296683,0.010898143536221943,0.0008571734704810886,0.009426551453260016,0.004434589800443459,0.0010553964449347224,0.6173469387755102,0.49074074074074076,0.2848360655737705,0.0,1.0,0.07692307692307693,0.24125803858520903,0.4436540198735321,0.26655714139028647,0.010064043915827997,1.0,0.7746986594570239,0.0,0.2880990845449651,0.3047491976488406,0.23025737121878465,0.13516609392898052,0.5977272727272728,0.04903518728717368
133,0.15483870967741936,0.1614979520187244,0.09863135766441239,0.09863190585435151,0.00806278795671274,0.014139827179890024,0.025498891352549888,0.0075638872178090686,0.2755102040816326,0.4444444444444444,0.9610655737704918,0.0,1.0,0.07692307692307693,0.3128014469453376,0.23814363143631434,0.6577677379607763,0.009034766697163769,0.7830331959210242,1.0,1.0,0.5105008077544426,0.3256644188813963,0.5278213315996788,0.680620639383526,0.43443526170798896,0.583427922814983
931,0.03284457478005865,0.09888823873610299,0.024421870073059637,0.024424283648924735,0.08799421407907425,0.12647289866457187,0.09534368070953436,0.08728983636633257,0.25510204081632654,0.4074074074074074,0.2766393442622951,0.0,1.0,0.0,0.08259646302250803,0.4541553748870822,0.3856658794537427,0.09652333028362305,0.693859839444565,0.4820322180916976,0.0,0.7529207932382759,0.6372651545202122,0.6394508394202455,0.19556388628553575,0.4639807162534435,1.0
529,0.31671554252199413,0.3270918665886483,0.11788216900167461,0.11788303642392618,0.00993785492339012,0.046347211311861744,0.045454545454545456,0.010804605152835954,0.5459183673469388,0.4166666666666667,0.7725409836065574,0.0,1.0,0.0,0.6765474276527331,0.47515808491418243,0.81661361536092,0.014638609332113448,0.32425688869602953,0.6245353159851301,1.0,0.5316429022968322,0.38249612347192674,0.5534437263375273,0.600072893887327,0.5180440771349862,0.8945516458569808
615,0.6768328445747801,0.6793446459918081,0.0012900651285862685,0.0012892590833778088,0.0010714668381013607,0.007855459544383346,0.009977827050997782,0.002070210535638581,0.9693877551020408,0.7870370370370371,0.2581967213114754,0.0,1.0,0.6153846153846154,0.2792403536977492,0.5132113821138211,0.6266557141390287,0.007548032936870996,0.9096333261011065,0.6620479891855356,0.0,0.3095923766711152,0.26699361725145154,0.32318635511874255,0.3177652816828075,0.974862258953168,0.0717366628830874
311,0.0,0.016968987712112346,0.045370339106862986,0.04538749612895911,0.08901210757527055,0.09033778476040849,0.2838137472283814,0.0832308352384494,0.0,0.44907407407407407,0.2581967213114754,0.0,1.0,0.11538461538461539,0.0,0.6344850948509484,0.12054625731594619,0.026189387008234217,0.221197656758516,0.881604145544666,1.0,0.7540914518508113,0.43903934225235297,0.9031702933190562,0.9530355097365407,0.4318870523415978,1.0
408,0.6457478005865103,0.6506729081334114,0.11048216395713235,0.1104832743232115,0.007393121182899389,0.02356637863315004,0.03547671840354767,0.006015121648797243,0.3469387755102041,0.3055555555555556,0.875,1.0,0.0,0.11538461538461539,0.6536374598070739,0.4541553748870822,0.4700687955642263,0.00869167429094236,0.42373616836624,0.9317336938154782,1.0,0.5017442813326778,0.31556741552774875,0.5703468583884661,0.7757992294074769,0.36473829201101926,0.7132803632236094
582,0.7073313782991202,0.7091866588648332,0.14468399931632753,0.14468325074441235,0.0017411336119147111,0.007069913589945012,0.007760532150776054,0.0017646943217118913,0.46938775510204084,0.4027777777777778,0.2766393442622951,1.0,0.0,0.3076923076923077,0.21543408360128619,0.1834914182475158,0.7946401067871445,0.006633119853613906,0.9013885875461055,1.0,0.0,0.3570742899955516,0.25206447657855835,0.34536693563807414,0.4029469957305009,0.4791322314049587,0.07514188422247448
884,0.02404692082111437,0.1088355763604447,0.18110422451404176,0.18110733809137275,0.13374584806600237,0.18067556952081698,0.13636363636363635,0.13467624342163867,0.1989795918367347,0.4166666666666667,0.35860655737704916,0.0,1.0,0.0,0.058782154340836015,0.45325203252032514,0.3590717732826779,0.11985361390667885,0.611846387502712,0.38222372423115913,0.0,0.7954625272178127,0.6751289170963903,0.6685532907568167,0.18207851713006354,0.4724517906336088,1.0
584,0.6,0.6021064950263312,0.03197192204554416,0.03197135280660638,0.001366120218579235,0.009426551453260016,0.011086474501108648,0.0011699969295237648,0.4030612244897959,0.36574074074074076,0.26844262295081966,1.0,0.0,1.0,0.48100884244372993,0.530713640469738,1.0,0.006747483989021043,0.690062920373183,0.8976005407232174,0.5,0.3332396806443305,0.25206447657855835,0.38242380205744003,0.5070811204831823,0.3945592286501377,0.09886492622020432
963,0.02287390029325513,0.11059098888238736,0.05645076482432623,0.056454784912759653,0.16380049287474552,0.14139827179890024,0.12416851441241686,0.16270129421977106,0.25,0.4166666666666667,0.26844262295081966,0.0,1.0,0.0,0.05767684887459807,0.4598012646793134,0.41996098162028955,0.12797346752058553,0.833044044261228,0.5413991213247719,0.0,0.816066118798436,0.6802856009520032,0.6983441049370913,0.21295428511923362,0.4647382920110193,1.0
1004,0.025219941348973606,0.12521942656524282,0.14137684253719202,0.14138092952203454,0.18145290903246544,0.20188531029065201,0.14634146341463414,0.17870044071415755,0.18877551020408162,0.4027777777777778,0.26844262295081966,0.0,1.0,0.0,0.06360530546623794,0.4862240289069557,0.37221480644830063,0.14569990850869163,0.6481883271859405,0.4494761743832375,0.0,0.8264849804500012,0.7002993040279831,0.700791617270259,0.18874310111423512,0.4599173553719008,1.0
923,0.02404692082111437,0.10473961380924517,0.01555080881499109,0.015553465571770167,0.1128254580520733,0.1633935585231736,0.12749445676274945,0.11352773216871336,0.21428571428571427,0.41203703703703703,0.2725409836065574,0.0,1.0,0.0,0.060590836012861735,0.45901084010840104,0.3347366259369545,0.11768069533394328,0.648730744196138,0.3590176861552326,0.0,0.77818360609679,0.6675922253074177,0.6497380396955906,0.16973862334687076,0.47203856749311296,1.0
0,0.7771260997067448,0.7811585722644822,0.0018698651535833455,0.0018709930244306498,0.007125254473374049,0.021209740769835034,0.03325942350332594,0.006523549633878251,0.4030612244897959,0.4027777777777778,0.2581967213114754,0.0,1.0,0.3076923076923077,0.02079983922829582,0.43191056910569103,0.4369031728103501,0.010178408051235132,0.4389238446517683,1.0,1.0,0.4980215869448152,0.3047491976488406,0.5703468583884661,0.7926168905550349,0.421969696969697,0.6668558456299659
422,0.9196480938416423,0.9210064365125804,0.055716082846855995,0.055715590364861366,0.00233044037287046,0.007855459544383346,0.011086474501108648,0.0020273310670172913,0.3979591836734694,0.3055555555555556,0.8709016393442623,1.0,0.0,0.15384615384615385,0.09003215434083602,0.21556007226738932,0.9066639285347572,0.005146386093321135,0.8191581688001736,1.0,1.0,0.3859427313806748,0.25206447657855835,0.3982561474626181,0.5544100801832761,0.3991046831955922,0.111577752553916
360,0.6521994134897361,0.660620245757753,0.06456095438871551,0.06458463559997367,0.09592306868102432,0.10054988216810684,0.34700665188470065,0.08923268467076863,0.33163265306122447,0.39351851851851855,0.9426229508196722,1.0,0.0,0.15384615384615385,0.6599678456591641,0.5097109304426377,0.0425094978950611,0.012580054894784996,0.09036667389889347,0.9892981863242086,1.0,0.7617007328322914,0.36825213659803113,0.9533060537687865,0.9926064771425598,0.42920110192837463,1.0
382,0.6756598240469208,0.6869514335868929,0.029370678847920023,0.029377201396387092,0.03431372549019608,0.0840534171249018,0.12971175166297116,0.04081104473017712,0.5612244897959183,0.4583333333333333,0.2581967213114754,0.0,1.0,0.11538461538461539,0.2599477491961415,0.5606368563685636,0.24561043228257518,0.020242451967063126,0.1738988934692992,0.8090571138898277,1.0,0.6572545714218819,0.40171649057012015,0.7614822746567746,0.8896178277621578,0.5754132231404958,1.0
316,0.9806451612903225,0.9994148624926857,0.008793056195636697,0.008811830787384423,0.14253187613843352,0.19088766692851533,0.43680709534368073,0.11748387361889187,0.09693877551020408,0.38425925925925924,1.0,0.0,1.0,0.038461538461538464,0.0035168810289389067,0.5281165311653117,0.13748844850600678,0.024931381518755718,0.09231937513560425,0.5864593894333672,1.0,0.801947975931259,0.46918610940824357,0.9170140349535355,0.9444444444444444,0.36928374655647384,1.0
949,0.02404692082111437,0.1088355763604447,0.040439661673993474,0.04044303967306214,0.1526840244294439,0.1681068342498036,0.13082039911308205,0.15099315740670077,0.22959183673469388,0.41203703703703703,0.26434426229508196,0.0,1.0,0.0,0.06079180064308682,0.39679313459801263,0.3798131224971763,0.12397072278133577,0.6634844868735083,0.43201532049115693,0.0,0.8089251012619699,0.6751289170963903,0.6771960686833148,0.19259606373008437,0.4622589531680441,1.0
475,0.02873900293255132,0.04564072557050907,0.02466579706064354,0.02467457671180188,0.07553841208614594,0.07855459544383346,0.13968957871396895,0.07026336926956102,0.4030612244897959,0.4027777777777778,0.2725409836065574,0.0,1.0,0.6153846153846154,0.07244774919614148,0.3628048780487804,0.24211931409795667,0.026075022872827078,0.266109785202864,0.9911005970485525,1.0,0.7374212732083071,0.43903934225235297,0.8032429538414471,0.8913881078829533,0.4291322314049587,1.0
868,0.02404692082111437,0.1088355763604447,0.1519182436032021,0.15192966200847047,0.3351816136290582,0.49018067556952083,0.43902439024390244,0.3706537000514809,0.18877551020408162,0.48148148148148145,0.35450819672131145,0.0,1.0,0.0,0.058882636655948555,0.5326332429990966,0.935414313584557,0.11996797804208599,0.17335647645910177,0.3246592317224287,1.0,0.8888576713258881,0.6751289170963903,0.8418677578492485,0.5398313027179007,0.5282369146005509,1.0
668,0.12023460410557185,0.13107080163838503,0.08762152330510029,0.08762094509725771,0.0019286403085824494,0.02356637863315004,0.012195121951219513,0.002262657674569846,0.5612244897959183,0.48148148148148145,0.2848360655737705,1.0,0.0,0.11153846153846154,0.3016479099678457,0.7659214092140921,0.4196529417804703,0.017497712717291856,0.6949446734649598,0.8122113326574294,0.0,0.3671653672356068,0.38249612347192674,0.38242380205744003,0.21279808393210453,0.5665289256198347,0.2984108967082861
507,0.7964809384164223,0.8039789350497367,0.07655205697657375,0.07655220580633167,0.00600021429336762,0.016496465043205028,0.028824833702882482,0.005956417614375239,0.4387755102040816,0.37962962962962965,0.32786885245901637,0.0,1.0,0.0,0.013062700964630225,0.45765582655826553,0.9486600266967861,0.014752973467520584,0.8585376437405078,0.6662160639855808,0.0,0.480695839479291,0.3606072626302694,0.4890053156908486,0.48104758929501196,0.4653581267217631,0.5763904653802497
947,0.07096774193548387,0.09069631363370392,0.03758514377469237,0.03758505713346108,0.006080574306225222,0.0384917517674784,0.03325942350332594,0.007091447358178072,0.5918367346938775,0.4537037037037037,0.26844262295081966,0.0,1.0,0.0,0.17905948553054662,0.7039295392953928,0.4055857890953896,0.03030649588289112,0.7234758082013452,0.45488340655626897,0.0,0.4820303902975814,0.46114456745158855,0.46047650005736357,0.2056648963865459,0.562465564738292,0.869239500567537
1079,0.02287390029325513,0.12346401404330018,0.2414607221544289,0.24146479300900692,0.17593485481624344,0.21366849960722703,0.15521064301552107,0.17483720477932516,0.20408163265306123,0.37962962962962965,0.26434426229508196,0.0,1.0,0.0,0.057777331189710616,0.5092592592592592,0.36995584762295924,0.14672918572735588,0.6119548709047515,0.416807480004506,0.0,0.8233476153684063,0.7012008221845588,0.700791617270259,0.18759762574195563,0.4650137741046832,1.0
140,0.6234604105571847,0.6249268578115857,0.1537707026684742,0.15376987204834894,0.0012589735347690988,0.0054988216810683424,0.0066518847006651885,0.0015673977190675042,0.6020408163265306,0.48148148148148145,0.26844262295081966,0.0,1.0,0.038461538461538464,0.4232315112540193,0.250903342366757,0.7718451586405175,0.005832570905763952,1.0,1.0,0.0,0.325255788906839,0.23554866395009197,0.32318635511874255,0.3913881078829533,0.6055785123966942,0.056413166855845624
172,0.17947214076246334,0.21006436512580456,0.17549068044992483,0.17548976574551675,0.005143040822886531,0.04399057344854674,0.009977827050997782,0.005631758780528331,0.5357142857142857,0.44907407407407407,0.26434426229508196,0.0,1.0,0.0,0.4534766881028939,0.4885953026196928,0.08132251771229079,0.04631747483989021,0.9813408548492081,0.5493973189140475,0.0,0.4651729062770715,0.524647506400779,0.29760220276109983,0.04123711340206183,0.5226584022038567,0.5072644721906924
450,0.3712609970674487,0.3727325921591574,0.026925365191417413,0.026926086105487485,0.0036697739204971606,0.00864100549882168,0.02771618625277162,0.0026633765182330904,0.3112244897959184,0.2638888888888889,0.2766393442622951,1.0,0.0,0.6153846153846154,0.9339831189710611,0.3745483288166215,0.28914672964370053,0.0050320219579139975,0.5827728357561293,1.0,1.0,0.43127063285804595,0.21712163282968522,0.5411296799112777,0.8675413933145892,0.3173553719008264,0.2598183881952327
125,0.20469208211143694,0.20947922761849033,0.0893363453387261,0.08933786203146908,0.007178827815279117,0.02513747054202671,0.041019955654102,0.00719634891534087,0.4897959183673469,0.41203703703703703,0.29713114754098363,0.0,1.0,0.0,0.5112540192926045,0.4777551942186088,0.34397782113153297,0.009149130832570905,0.32989802560208287,0.9407457474371973,1.0,0.49879422162908854,0.29313764379214596,0.595166163141994,0.8397375820056233,0.4706611570247934,0.7175936435868331
1006,0.02404692082111437,0.11995318899941486,0.14337862327672674,0.14338262935521814,0.17839922854387658,0.20738413197172034,0.14412416851441243,0.1750002999010454,0.20918367346938777,0.4027777777777778,0.26844262295081966,0.0,1.0,0.0,0.06069131832797428,0.46081752484191507,0.38268816100215625,0.13975297346752058,0.6003471468865264,0.449588825053509,0.0,0.8247524057034488,0.6939165554794273,0.6983441049370913,0.19405394147662192,0.4577823691460055,1.0
707,0.12551319648093842,0.14218841427735518,0.12341327589753971,0.12341309483987731,0.005544840887174542,0.05027494108405342,0.04988913525498891,0.006836978130705299,0.6020408163265306,0.49074074074074076,0.2766393442622951,0.0,1.0,0.0,0.31571543408360125,0.6524390243902438,0.4398808912619366,0.025960658737419942,0.45758298980256024,0.24084713304044156,0.0,0.4727353609140503,0.43903934225235297,0.4497686335997552,0.22310736228262001,0.599793388429752,0.7540295119182747
674,0.9824046920821115,0.9830310122878877,0.0528738136763665,0.05287509449449545,0.004419800707168113,0.016496465043205028,0.03547671840354767,0.0026227941640022266,0.17857142857142858,0.2175925925925926,0.944672131147541,1.0,0.0,0.4230769230769231,0.00472266881028939,0.49424119241192405,0.25320874833145085,0.00434583714547118,0.3396615317856368,1.0,1.0,0.4499309311418605,0.23554866395009197,0.5807105434242227,0.8857648651463085,0.2429063360881542,0.4225879682179342
1062,0.02404692082111437,0.12229373902867174,0.22030031787868778,0.2203053591483847,0.17491696132004714,0.27808326787117044,0.20509977827050999,0.1749551233180337,0.2193877551020408,0.44907407407407407,0.26844262295081966,0.0,1.0,0.0,0.06069131832797428,0.5931571815718156,0.4507649656022179,0.14318389752973468,0.4393577782599263,0.3580038301227892,0.0,0.8227388728898879,0.6975947495582562,0.7277907376955142,0.2285744038321358,0.468595041322314,1.0
90,0.0,0.004095962551199532,0.03522677997600377,0.03522709663350995,0.004259080681452909,0.007855459544383346,0.022172949002217297,0.0045424160896017545,0.4897959183673469,0.4444444444444444,0.9426229508196722,0.0,1.0,0.6153846153846154,0.0,0.34214092140921404,0.511038094260191,0.005718206770356815,0.9096333261011065,1.0,1.0,0.44620823675399784,0.26699361725145154,0.5056407510803472,0.755024471519317,0.5068870523415978,0.3001135073779796
1084,0.02404692082111437,0.11995318899941486,0.354123885093708,0.3541271319533585,0.14815707703846567,0.2246661429693637,0.17073170731707318,0.14906766507765906,0.2193877551020408,0.41203703703703703,0.26434426229508196,0.0,1.0,0.0,0.06079180064308682,0.4880307136404697,0.327651709621111,0.13998170173833485,0.5479496637014537,0.2950321054410273,0.0,0.8058813888693779,0.6939165554794273,0.6743661325480899,0.16614599604290323,0.471969696969697,1.0
181,0.6392961876832844,0.6582796957284962,0.18574794324100236,0.18574702688345732,0.0029197471338262082,0.03377847604084839,0.019955654101995565,0.0032251486041584405,0.5561224489795918,0.41203703703703703,0.26844262295081966,0.0,1.0,0.0,0.33892684887459806,0.5934959349593495,0.13122497176301468,0.031107044830741077,0.8553916250813626,0.22924411400247832,0.0,0.40839596356910407,0.46521942951931056,0.29760220276109983,0.06654170571696347,0.528374655647383,0.30556186152099885
692,0.21935483870967742,0.22118197776477472,0.023868985017951237,0.023868014166297257,0.0005893067609557484,0.006284367635506678,0.004434589800443459,0.0007442650624981017,0.6326530612244898,0.47685185185185186,0.2807377049180328,0.0,1.0,0.34615384615384615,0.5510450160771704,0.45167118337850043,0.6149502002258959,0.0050320219579139975,0.7830331959210242,1.0,0.0,0.2526749549296435,0.21712163282968522,0.2673142376381506,0.31182963657190466,0.6135674931129477,0.03325766174801361
1099,0.0375366568914956,0.11644236395552955,0.6252101724725776,0.62521337564194,0.1168434586949534,0.14375490966221524,0.11862527716186252,0.12232925357309762,0.37755102040816324,0.4398148148148148,0.2725409836065574,0.0,1.0,0.0,0.09455385852090033,0.5179539295392953,0.4016839511243454,0.11516468435498627,0.7302017791277934,0.47842739664301004,0.0,0.7817424082788977,0.6642385777649562,0.6743661325480899,0.20368634801624494,0.49504132231404957,1.0
251,0.37653958944281524,0.38267992978349913,0.007192018405971385,0.007192017246852057,0.005143040822886531,0.01178318931657502,0.017738359201773836,0.005298421958984257,0.39285714285714285,0.44907407407407407,0.9569672131147541,1.0,0.0,0.15384615384615385,0.7616559485530547,0.3238482384823848,0.9396241913954205,0.009034766697163769,0.9362117596007811,1.0,1.0,0.4651729062770715,0.3256644188813963,0.47057248843168,0.5376965531604707,0.4864325068870523,0.37548240635641317
69,0.9243401759530792,0.9262726740784084,0.16572344739505399,0.16572350126955637,0.003053680488588878,0.01178318931657502,0.018847006651884702,0.002261381499908498,0.32653061224489793,0.2638888888888889,0.8831967213114754,1.0,0.0,0.15384615384615385,0.0860128617363344,0.4675925925925926,0.6006776876476024,0.005832570905763952,0.617162074202647,1.0,1.0,0.41289129264123997,0.26699361725145154,0.4800565987227045,0.7095699260647714,0.32637741046831953,0.24279228149829737
131,0.7636363636363637,0.7665301345816267,0.012751974281537515,0.012753261566001338,0.006482374370513233,0.01728201099764336,0.03547671840354767,0.005808891823523421,0.336734693877551,0.4027777777777778,0.26844262295081966,0.0,1.0,0.5192307692307693,0.06511254019292605,0.43337850045167114,0.34654481979669366,0.008348581884720952,0.45758298980256024,1.0,1.0,0.4884924258387769,0.2806245717788756,0.5807105434242227,0.8384359054462148,0.41115702479338845,0.6043132803632236
300,0.9460410557184751,0.9496781743709772,0.2593563566994221,0.25935679840199244,0.0036162005785920926,0.02356637863315004,0.026607538802660754,0.0038563445916611175,0.5255102040816326,0.41203703703703703,0.9528688524590164,0.0,1.0,0.11538461538461539,0.07717041800643086,0.6487127371273712,0.5982133689290482,0.00777676120768527,0.3897808635278803,0.9098794637828096,1.0,0.4297956030062513,0.3047491976488406,0.5207464912616161,0.7108195355618037,0.5070247933884298,0.4698070374574348
809,0.02287390029325513,0.12287887653598596,0.08410259245151135,0.08411410237018505,0.3490571091824708,0.572663000785546,0.46452328159645234,0.3848542059781636,0.14795918367346939,0.48148148148148145,0.35040983606557374,0.0,1.0,0.0,0.05606913183279743,0.6035456187895212,0.9120032857582914,0.14146843549862761,0.17487524408765462,0.30269235101948855,0.0,0.8929783896420127,0.7002993040279831,0.8429003021148036,0.46245964802665834,0.5263774104683195,1.0
